train/value_loss,train/ent_coef,train/entropy_loss,rollout/ep_len_mean,train/policy_loss,train/explained_variance,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,train/n_updates,time/iterations
0.09416300058364868,0.09950749866666667,-0.28170228004455566,85.35,-0.28142398595809937,0.9247430115938187,325,5439488,7.314479827880859,16732,9.137408e-05,663,664
0.08166806399822235,0.09860091733333332,-0.2790542542934418,86.13,-0.3525840938091278,0.9298316016793251,325,5472256,7.404671669006348,16833,9.071872e-05,667,668
0.07831060886383057,0.09769433600000002,-0.26917827129364014,78.33,-0.2156447321176529,0.9370371177792549,325,5505024,7.809716701507568,16936,9.006335999999999e-05,671,672
0.06900463253259659,0.09678775466666667,-0.26947957277297974,89.03,-0.30843567848205566,0.9419687688350677,325,5537792,7.408331871032715,17035,8.940800000000001e-05,675,676
0.0688786432147026,0.09588117333333332,-0.27001315355300903,79.21,-0.28010934591293335,0.9458674378693104,325,5570560,7.349613189697266,17135,8.875264000000001e-05,679,680
0.08166147768497467,0.094974592,-0.2722753882408142,87.43,-0.25899985432624817,0.9288007840514183,325,5603328,7.263521194458008,17237,8.809728e-05,683,684
0.07132194191217422,0.09406801066666667,-0.25852859020233154,83.79,-0.34892433881759644,0.9444953836500645,325,5636096,7.675351142883301,17339,8.744192e-05,687,688
0.0870434045791626,0.09316142933333335,-0.24771563708782196,78.37,-0.30034852027893066,0.9273301959037781,325,5668864,7.673450469970703,17441,8.678655999999999e-05,691,692
0.08120554685592651,0.092254848,-0.24897125363349915,79.17,-0.25942176580429077,0.9375032894313335,325,5701632,7.62423849105835,17542,8.61312e-05,695,696
0.08857901394367218,0.09134826666666665,-0.254530131816864,86.78,-0.3351539075374603,0.9269106611609459,324,5734400,7.530735492706299,17648,8.547584000000001e-05,699,700
0.0882832407951355,0.09044168533333335,-0.2604401111602783,88.46,-0.3159193694591522,0.9366446658968925,324,5767168,7.26025390625,17747,8.482048e-05,703,704
0.0967666506767273,0.089535104,-0.2595362365245819,85.17,-0.24999770522117615,0.9303810298442841,324,5799936,7.642244815826416,17848,8.416512e-05,707,708
0.09429982304573059,0.08862852266666665,-0.2622455656528473,83.67,-0.25346988439559937,0.9178935587406158,324,5832704,7.369844436645508,17952,8.350976e-05,711,712
